created_at,source,original_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 04:14:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WilliamYang120: Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight a…",1,0.05,0.15,en,33,9,tuzzi,6339,201,,COVID19,pseudofijian,Taiwan
Sat Jun 19 04:14:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0,-0.23645833333333335,0.3375,en,1003,564,kbainomugisa2,721,1566,,COVID19,CDCDirector,Uganda
Sat Jun 19 04:14:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ProfAgard: Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #Sc…,1,0.005555555555555536,0.3111111111111111,en,11,5,MichaelKolios,914,925,,,GordBolton,"Toronto, Ontario, Canada"
Sat Jun 19 04:14:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Could mRNA Vaccines Permanently Alter DNA? Recent Science Suggests They Might. • Children's Health Defense… https://t.co/eLSl3LGERx,-1,0.0,0.0,en,0,0,sergey_belinsky,4,6,,,kady,"Санкт-Петербург, Россия"
Sat Jun 19 04:15:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,701,704,amsyarnaoh,52,151,,,LeonaAlleslev,"Perak, Malaysia"
Sat Jun 19 04:15:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TammySchoch: We need worldwide herd immunity #LongCovid #Covid19 #vaccines https://t.co/RMs9O6Rh8p,-1,0.0,0.0,en,0,3,Watch_AJ_Go,217,314,,LongCovid,lraitt,
Sat Jun 19 04:15:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US President #JoeBiden (@JoeBiden) struck a sunny note Friday declaring that the US is heading into a ""very differe… https://t.co/MrnutTUjTb",-1,0.0,0.0,en,0,0,ians_india,65935,45,,JoeBiden,MurrayRankin,New Delhi
Sat Jun 19 04:15:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lead Auditor ISO9001:2015 CQI-IRCA UK (Link Below) 
Register Now Link : https://t.co/7ATG5ZNmgn
#ISO #training… https://t.co/BqEQS3fK5R",-1,0.0,0.0,en,0,0,BroadBeachIndia,46,144,,ISO,DavidLametti,Bangalore
Sat Jun 19 04:15:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrnnhNguyt16: Immoral vaccine rationing keeps poorer countries from getting #COVID19 vaccines. @JapanGov
must put #PeopleNotProfits fir…",1,0.3125,0.3333333333333333,en,2,1,SamrosroatMen,157,263,,COVID19,CTVNews,
Sat Jun 19 04:16:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income count… https://t.co/jtQykABVQy",-1,0.0,0.0,en,0,0,TrnnhNguyt16,43,114,,COVID19,VassyKapelos,AIDS Healthcare Foundation VN
Sat Jun 19 04:16:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrnnhNguyt16: By 5/24 there have been 1.67 billion #COVID19 vaccines administered globally–84% were in wealthy countries, low-income co…",1,0.11979166666666669,0.5333333333333333,en,2,1,SamrosroatMen,157,263,,COVID19,CBCNews,
Sat Jun 19 04:16:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Chinh53454833: By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries…",1,0.11979166666666669,0.5333333333333333,en,3,2,SamrosroatMen,157,263,,COVID19,globalnews,
Sat Jun 19 04:16:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1061,339,_ph1bs_,2004,992,,WeCanDoThis,DonMartinCTV,USA
Sat Jun 19 04:16:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FikreJesus: My research paper, published recently: explores #Eritrea's COVID-19 response.  #Health #Africa #COVID19 #Development #SDGs…",-1,0.0,0.25,en,192,169,teddy27it,4909,730,,Eritrea,Bret_Sears,
Sat Jun 19 04:16:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,701,705,MARZMAY,457,399,,,teambernie27001,Wilayah Sarawak
Sat Jun 19 04:16:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,701,706,nurlsaflinda,449,326,,,shawajason,somewhere over the rainbow
Sat Jun 19 04:16:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's the Delta variant. That's what happens when you demonize and shame vaccine brands. Vaccine rollout slows down,… https://t.co/iJpx10n3qG",-1,0.0,0.0,en,0,0,LemHar777,54,180,,,SamarDJarrah,
Sat Jun 19 04:17:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,185,25,SaidabkhanPBH,707,581,,coronavirus,shawajason,Lucknow / Pratapgarh UP India
Sat Jun 19 04:17:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/L9mxrUI9BS",-1,0.0,0.0,en,0,0,PuneUpdater,89,0,,,CDCgov,
Sat Jun 19 04:17:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,701,707,jshrin_,633,137,,,WHOAFRO,"Victoria, MY"
Sat Jun 19 04:17:22 +0000 2021,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","Highly contagious coronavirus variants are fuelling a surge in infections in Africa, the World Health Organization… https://t.co/rlcM7QGFms",-1,0.0,0.0,en,0,0,UGConventionUK,5548,11572,,,CDCgov,London
Sat Jun 19 04:17:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/R77GkloAS9",-1,0.0,0.0,en,0,0,PuneUpdater,89,0,,,AFPAfrica,
Sat Jun 19 04:17:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 182,
Dose… https://t.co/IXcdeWUPRG",-1,0.0,0.0,en,0,0,PuneUpdater,89,0,,,shawajason,
Sat Jun 19 04:18:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income count… https://t.co/oLIpnwD5d1",-1,0.0,0.0,en,0,0,TrnnhNguyt16,43,114,,COVID19,shawajason,AIDS Healthcare Foundation VN
Sat Jun 19 04:18:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_ThebeMagugu_: I am so proud of this fabric we developed, not only because it kills 99% of all viruses that land on its surface (tested…",1,0.27999999999999997,0.6849999999999999,en,5024,1223,__wenzie,1134,1074,,,BogochIsaac,South Africa
Sat Jun 19 04:18:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,702,708,ShahZiv,139,56,,,BogochIsaac,Nirvana
Sat Jun 19 04:18:23 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/LpPizNvgwI",-1,0.0,0.0,en,0,0,PuneUpdater,89,0,,,CPMC_Aust,
Sat Jun 19 04:18:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fact Check | Will 2 different Covid vaccines help your immune system fight virus variants?
@SerumInstIndia… https://t.co/8J90ZJGOnM",-1,0.0,0.0,en,0,0,Outlookindia,233427,68,,,CPMC_Aust,"New Delhi, India"
Sat Jun 19 04:18:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,190,26,_iamgk__,880,895,,coronavirus,DrEricDing,
Sat Jun 19 04:18:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,702,709,arabsphere,272,143,,,das_seed,"Nilai, Seremban, Malaysia"
Sat Jun 19 04:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@oakland_raw @VinnyBonsignore Can you give an example or 2 of mRNA vaccines that have been used successfully on a s… https://t.co/ueGGyGciLe,-1,0.0,0.0,en,0,0,jgmelvin2,5,119,,,Starpharma_ASX,
Sat Jun 19 04:19:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GavinNewsom: NEW: For the first time in over a year, CA’s #COVID19 hospitalizations have dipped UNDER 1,000 -- a massive feat for a pop…",1,0.11727272727272726,0.5175757575757576,en,9406,1308,TheUofCandE,7671,8102,,COVID19,shawajason,"Chicago, IL"
Sat Jun 19 04:19:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…",1,0.16666666666666666,0.18888888888888888,en,648,727,GorurVinay,539,4476,,,BogochIsaac,
Sat Jun 19 04:19:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1061,339,TomVargheseJr,22655,8945,,WeCanDoThis,DrAMSinghvi,"Salt Lake City, UT"
Sat Jun 19 04:19:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TelGlobalHealth: ""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases shou…",1,0.14444444444444446,0.19999999999999998,en,320,299,GorurVinay,539,4476,,,shawajason,
Sat Jun 19 04:19:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…",0,-0.05,0.4,en,105,79,Santosh08469764,986,1505,,,DrEricDing,
Sat Jun 19 04:19:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,703,710,Nizam_Alias,469,345,,,WilliamYang120,Penang
Sat Jun 19 04:19:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,703,711,lailbail,59,85,,,Dapoq_pdot,"Toronto, Ontario"
Sat Jun 19 04:19:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WilliamYang120: Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight a…",1,0.05,0.15,en,42,11,niccijsmith,19943,4309,,COVID19,paldhous,"Taipei City, Taiwan"
Sat Jun 19 04:19:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NathanStall: 👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitu…",1,0.14017857142857143,0.5526785714285715,en,298,65,nitebutterfly,90,1101,,COVID19,AlArabiya_Eng,
Sat Jun 19 04:19:43 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1062,341,StratCons,62939,2008,,WeCanDoThis,HighWireTalk,iPhone: Planet Earth
Sat Jun 19 04:19:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,-1,0.0,0.0,en,704,712,Iksterror,278,112,,,SamarDJarrah,世界え
Sat Jun 19 04:19:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pseudofijian: Australia is sending vaccines.
Australia is sending personnel for COVID19 outbreak control.
Australia sent PPE.
Australia…",1,0.1,0.4,en,16,3,grogsummoner,2108,1395,,,SumiSukanya,Fiji
Sat Jun 19 04:20:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,704,713,birampurnama,219,262,,,TelGlobalHealth,Dimana-mana
Sat Jun 19 04:20:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CrashPatriot: They don’t care... that’s why most of us are here... to tell people what the news won’t. https://t.co/dVutBkfU4V https://…,-1,0.0,0.0,en,12,11,MandysTake,1916,1839,,,WHOAFRO,"Ontario, Canada"
Sat Jun 19 04:21:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our poor planning shouldn’t cause an emergency to the world... this hypocrisy of going to build roads in DRC withou… https://t.co/JEuKiJrgch,-1,0.0,0.0,en,0,0,FredRutagarama,4222,3826,,,wolfofwallst,
Sat Jun 19 04:21:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HighWireTalk: DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s…,0,-0.3909090909090909,0.6886363636363637,en,492,293,kronosneo1,130,388,,,wolfofwallst,
Sat Jun 19 04:21:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0,-0.23645833333333335,0.3375,en,1004,565,EEndosene,42,289,,COVID19,WorldWideWob,
Sat Jun 19 04:21:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,705,714,kababderx,120,279,,,wolfofwallst,
Sat Jun 19 04:21:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Dr_PhilippaW: Maybe UK Gov should ask @scotgov how they achieved &gt;99% #COVID19 #vaccine uptake among #CareHome staff in Scotland WITHOU…,-1,0.0,0.0,en,381,149,MBahookie,29,183,,COVID19,WorldWideWob,
Sat Jun 19 04:22:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvankerkhove: Science, collaboration, $€¥, volunteers, patients, doctors, families, communities,false starts, persistence…a huge amt of…",1,0.4,0.54,en,30,6,diazjv,443,32,,,shawajason,Global citizen
Sat Jun 19 04:22:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paldhous: 2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places wher…",1,0.028124999999999997,0.35,en,203,81,mmilford85,387,2319,,,MoetiTshidi,"Chicago, IL"
Sat Jun 19 04:22:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HighWireTalk: DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s…,0,-0.3909090909090909,0.6886363636363637,en,492,294,RigMatthew,647,1147,,,wolfofwallst,
Sat Jun 19 04:22:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1065,342,juliangf74,310,1556,,WeCanDoThis,WorldWideWob,Mexico
Sat Jun 19 04:22:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,706,715,312shelly3,4211,4999,,,wolfofwallst,
Sat Jun 19 04:22:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On Wednesday this week, Paraguay registered 18.09 deaths per million, compared with 2.71 in India, 2.2 in South Afr… https://t.co/p1sOJ3xozU",-1,0.0,0.0,en,0,0,Shaillytweeting,2248,1476,,,StephenCurry30,"Geneva, Switzerland"
Sat Jun 19 04:22:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ECA_OFFICIAL: #Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special…",1,0.07857142857142857,0.4357142857142857,en,8,8,DEE_STRATEGIST,603,270,,Africa,wolfofwallst,Global Home Office 🇬🇧🇳🇬
Sat Jun 19 04:23:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,194,27,pula_reddy,2882,3441,,coronavirus,wolfofwallst,"Mumbai, India"
Sat Jun 19 04:23:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,194,28,an_mukherjee,1361,1587,,coronavirus,APP___Token,"Kolkata, India"
Sat Jun 19 04:23:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,196,29,kukk44,14609,6449,,coronavirus,wolfofwallst,Hong Kong
Sat Jun 19 04:23:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…",1,0.16666666666666666,0.18888888888888888,en,650,729,Dwilltrice,152,135,,,SumiSukanya,Houston 
Sat Jun 19 04:24:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,706,716,IwanaMalik,510,261,,,WilliamYang120,Budapest
Sat Jun 19 04:24:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0,-0.23645833333333335,0.3375,en,1004,566,sassybibrarian,3552,540,,COVID19,daddyhope,“I choose my own way to burn.”
Sat Jun 19 04:24:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",1,0.3375,0.725,en,2316,174,Mikeggibbs,22321,19983,,COVID19,Mathuthu,Ajax ON
Sat Jun 19 04:24:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AFPAfrica: South Africa is deploying army medical personnel to Gauteng, its commercial hub and most populous province, to help health w…",1,0.16666666666666666,0.16666666666666666,en,2,5,harumutasa,90350,3702,,,Artemis2030,Africa
Sat Jun 19 04:25:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @andreasharsono: More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have b…,1,0.3333333333333333,0.3333333333333333,en,40,28,amirelbahriy,166,880,,COVID19,arabnews,"Pemalang, Indonesia"
Sat Jun 19 04:25:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DrAMSinghvi: Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was s…,0,-0.11666666666666665,0.45,en,201,30,RituBlueFairy,4536,5001,,coronavirus,arabnews,India
Sat Jun 19 04:25:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1070,343,PoliticalBee,10202,10472,,WeCanDoThis,TOIPlus,Florida
Sat Jun 19 04:25:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",1,0.5083333333333333,0.7833333333333333,en,1071,343,ursala_yacoob,411,775,,WeCanDoThis,LizzyBi57048873,"Fullerton, CA"
Sat Jun 19 04:25:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AFPAfrica: South Africa is deploying army medical personnel to Gauteng, its commercial hub and most populous province, to help health w…",1,0.16666666666666666,0.16666666666666666,en,2,6,AsifSahu11,8,969,,,LizzyBi57048873,
Sat Jun 19 04:25:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",1,0.3375,0.725,en,2319,175,RSwartz2013,448,1358,,COVID19,heysciencesam,"Ottawa, ON"
Sat Jun 19 04:26:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrnnhNguyt16: By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries g…",1,0.11979166666666669,0.5333333333333333,en,1,1,SamrosroatMen,157,263,,COVID19,DrHeatherICU,
Sat Jun 19 04:26:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrnnhNguyt16: By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries g…",1,0.11979166666666669,0.5333333333333333,en,1,1,SamrosroatMen,157,263,,COVID19,CaulfieldTim,
Sat Jun 19 04:26:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,-1,0.0,0.0,en,706,718,__sararara___,8,441,,,htTweets,
Sat Jun 19 04:26:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",1,0.09375,0.28125,en,204,136,piyush__s,13,108,,COVID19,LawrenceSellin,Graveyard
Sat Jun 19 04:26:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,-1,0.0,0.0,en,707,719,RoyShadik,66,102,,,neophighter,
Sat Jun 19 04:26:41 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @GrandpaSnarky: Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19…",1,0.2,0.2,en,24,18,LindaLou0622,9477,9463,,Covid_19,arabnews,Blue State of NJ 💙
